ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
0671788892,COLOSSUS MAROUSSI,Henry Miller,1975,Pocket,http://images.amazon.com/images/P/0671788892.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671788892.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671788892.01.LZZZZZZZ.jpg
0345360982,The Dollars and Sense of Divorce: The Financial Guide for Women,Judith Briles,1991,Ballantine Books,http://images.amazon.com/images/P/0345360982.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345360982.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345360982.01.LZZZZZZZ.jpg
0553287796,Heartbeat,Norma Fox Mazer,1994,Starfire,http://images.amazon.com/images/P/0553287796.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553287796.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553287796.01.LZZZZZZZ.jpg
0393952940,Benjamin Franklin's Autobiography: An Authoritative Text Backgrounds Criticism (Norton Critical Edition),Benjamin Franklin,1985,W. W. Norton &amp; Company,http://images.amazon.com/images/P/0393952940.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393952940.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393952940.01.LZZZZZZZ.jpg
0486244938,The Footsteps at the Lock,Ronald Knox,1983,Dover Publications,http://images.amazon.com/images/P/0486244938.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486244938.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486244938.01.LZZZZZZZ.jpg
0140432280,The Secret Agent: A Simple Tale (The Penguin English Library),Joseph Conrad,1991,Penguin USA,http://images.amazon.com/images/P/0140432280.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140432280.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140432280.01.LZZZZZZZ.jpg
042518191X,You've Got Murder,Donna Andrews,2002,Berkley Publishing Group,http://images.amazon.com/images/P/042518191X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042518191X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042518191X.01.LZZZZZZZ.jpg
0803281951,Man of the Family,Ralph Moody,1993,University of Nebraska Press,http://images.amazon.com/images/P/0803281951.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0803281951.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0803281951.01.LZZZZZZZ.jpg
0345419014,The Terminal Man,Michael Crichton,1997,Ballantine Books,http://images.amazon.com/images/P/0345419014.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345419014.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345419014.01.LZZZZZZZ.jpg
0892837438,Blessed Are You: Mother Teresa and the Beatitudes,Eileen Egan,1992,Servant Pubns,http://images.amazon.com/images/P/0892837438.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0892837438.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0892837438.01.LZZZZZZZ.jpg
0808549669,Chester Cricket's New Home,George Selden,1999,Sagebrush Bound,http://images.amazon.com/images/P/0808549669.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0808549669.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0808549669.01.LZZZZZZZ.jpg
0670887269,Pug Shots,Jim Dratfield,1999,Viking Penguin Inc,http://images.amazon.com/images/P/0670887269.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670887269.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670887269.01.LZZZZZZZ.jpg
0517415283,Book of Five Rings : The Classic Guide to Strategy,MIYAMOTO MUSASHI,1988,Gramercy,http://images.amazon.com/images/P/0517415283.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517415283.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517415283.01.LZZZZZZZ.jpg
0671444980,The Velveteen Rabbit,Margery Williams,1983,Simon &amp; Schuster Children's Publishing,http://images.amazon.com/images/P/0671444980.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671444980.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671444980.01.LZZZZZZZ.jpg
0340353317,Asterix and Son (Asterix (Darguard)),Goscinny,1997,Asterix,http://images.amazon.com/images/P/0340353317.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340353317.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340353317.01.LZZZZZZZ.jpg
0440176387,Scarlatti Inheritance,Ludlum Robert,0,Bantam Doubleday Dell,http://images.amazon.com/images/P/0440176387.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440176387.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440176387.01.LZZZZZZZ.jpg
0877845603,The Tower of Geburah: Book 3 (Archives of Anthropos),John White,1978,InterVarsity Press,http://images.amazon.com/images/P/0877845603.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877845603.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877845603.01.LZZZZZZZ.jpg
055326866X,"Outcast (Sweet Valley High, No 41)",Francine Pascal,1987,Sweet Valley,http://images.amazon.com/images/P/055326866X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055326866X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055326866X.01.LZZZZZZZ.jpg
0151008477,This Cold Country,Annabel Davis-Goff,2002,Harcourt,http://images.amazon.com/images/P/0151008477.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0151008477.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0151008477.01.LZZZZZZZ.jpg
0394569814,Alaska,James A. Michener,1988,Random House Inc,http://images.amazon.com/images/P/0394569814.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394569814.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394569814.01.LZZZZZZZ.jpg
0373162014,"Promises (Harlequin American Romance, No 201)",Judith Arnold,1987,Harlequin,http://images.amazon.com/images/P/0373162014.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373162014.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373162014.01.LZZZZZZZ.jpg
351810392X,Furcht und Elend des Dritten Reiches,Bertolt Brecht,1970,Suhrkamp Verlag,http://images.amazon.com/images/P/351810392X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/351810392X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/351810392X.01.LZZZZZZZ.jpg
084394532X,Gunslinger (Love Spell),Connie Mason,1999,Leisure Books,http://images.amazon.com/images/P/084394532X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/084394532X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/084394532X.01.LZZZZZZZ.jpg
076422185X,Walking in Total God-Confidence,Donna Partow,1999,Bethany House Publishers,http://images.amazon.com/images/P/076422185X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/076422185X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/076422185X.01.LZZZZZZZ.jpg
0449203190,World Before,Ruth Montgomery,1977,Ballantine Books,http://images.amazon.com/images/P/0449203190.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449203190.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449203190.01.LZZZZZZZ.jpg
0671454927,People of the Lie: The Hope for Healing Human Evil,Morgan Scott Peck,1983,Simon &amp; Schuster,http://images.amazon.com/images/P/0671454927.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671454927.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671454927.01.LZZZZZZZ.jpg
0816148155,The Cat Who Turned on and Off (Nightingale Series G K Hall Large Print Book Series),Lilian Jackson Braun,1992,Thorndike Pr,http://images.amazon.com/images/P/0816148155.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0816148155.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0816148155.01.LZZZZZZZ.jpg
0563387572,Ready Steady Cook 2,Patrick Anthony,1996,BBC Consumer Publishing,http://images.amazon.com/images/P/0563387572.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0563387572.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0563387572.01.LZZZZZZZ.jpg
0140346252,Master of Chaos (Puffin Adventure Gamebooks),Steve Jackson,1989,Puffin Books,http://images.amazon.com/images/P/0140346252.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140346252.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140346252.01.LZZZZZZZ.jpg
0864422652,Lonely Planet New England (Lonely Planet New England),Tom Brosnahan,1996,Lonely Planet,http://images.amazon.com/images/P/0864422652.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0864422652.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0864422652.01.LZZZZZZZ.jpg
0486256642,One Two Three...Infinity: Facts and Speculations of Science,George Gamow,1988,Dover Publications,http://images.amazon.com/images/P/0486256642.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486256642.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486256642.01.LZZZZZZZ.jpg
0394878655,The Red Ghost: An Ewok Adventure,Melinda Luke,1986,Random House Childrens Books,http://images.amazon.com/images/P/0394878655.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394878655.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394878655.01.LZZZZZZZ.jpg
0312317808,Gateway,Frederik Pohl,1977,St. Martin's Press,http://images.amazon.com/images/P/0312317808.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312317808.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312317808.01.LZZZZZZZ.jpg
0440210925,The Night the White Deer Died,Gary Paulsen,1991,Laure Leaf,http://images.amazon.com/images/P/0440210925.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440210925.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440210925.01.LZZZZZZZ.jpg
1589230744,Your Baby Planner,Joanna Trevelyan,2002,Creative Publishing International,http://images.amazon.com/images/P/1589230744.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1589230744.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1589230744.01.LZZZZZZZ.jpg
0061013447,"The Mad, the Bad, and the Innocent: The Criminal Mind on Trial--Tales of a Forensic Psychologist",Barbara Kirwin,1998,HarperTorch,http://images.amazon.com/images/P/0061013447.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061013447.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061013447.01.LZZZZZZZ.jpg
0582289882,Spain's Civil War (2nd Edition),Harry Browne,1996,Longman Publishing Group,http://images.amazon.com/images/P/0582289882.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0582289882.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0582289882.01.LZZZZZZZ.jpg
0786015608,Possession,Wendy Morgan,2003,Pinnacle Books,http://images.amazon.com/images/P/0786015608.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786015608.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786015608.01.LZZZZZZZ.jpg
0553269283,Stardust: /David Bow/,Henry Edwards,1987,Bantam Books,http://images.amazon.com/images/P/0553269283.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553269283.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553269283.01.LZZZZZZZ.jpg
3596200016,Die Bruecke Von San Luis Rey,Thornton Wilder,0,Fischer Taschenbuch Verlag,http://images.amazon.com/images/P/3596200016.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3596200016.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3596200016.01.LZZZZZZZ.jpg
0671039733,Carrie,Stephen King,2000,Pocket,http://images.amazon.com/images/P/0671039733.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671039733.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671039733.01.LZZZZZZZ.jpg
1930009062,"Come Back, Wherever You Are",Lenora Mattingly Weber,1999,Image Cascade Publishing,http://images.amazon.com/images/P/1930009062.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1930009062.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1930009062.01.LZZZZZZZ.jpg
0771026692,Street Legal : The Betrayal,WILLIAM DEVERELL,1995,McClelland &amp; Stewart,http://images.amazon.com/images/P/0771026692.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0771026692.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0771026692.01.LZZZZZZZ.jpg
1853261319,What Katy Did (Wordsworth Collection),Susan Coolidge,1998,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/1853261319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853261319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1853261319.01.LZZZZZZZ.jpg
0684832801,The Middle East,Bernard Lewis,1997,Scribner,http://images.amazon.com/images/P/0684832801.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684832801.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684832801.01.LZZZZZZZ.jpg
043936213x,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,2001,Scholastic,http://images.amazon.com/images/P/043936213X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/043936213X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/043936213X.01.LZZZZZZZ.jpg
0140282696,Junky (Essential.penguin S.),William S. Burroughs,1999,Penguin Books Ltd,http://images.amazon.com/images/P/0140282696.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140282696.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140282696.01.LZZZZZZZ.jpg
0263790606,Hell on Wheels (Love on Call),Josie Metcalfe,1995,Harlequin Mills &amp; Boon Ltd,http://images.amazon.com/images/P/0263790606.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0263790606.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0263790606.01.LZZZZZZZ.jpg
0307123324,Walt Disney's Pinocchio: Fun With Shapes &amp; Sizes (Golden Sturdy Shape Book),Marc Gave,1992,Random House Childrens Books,http://images.amazon.com/images/P/0307123324.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307123324.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307123324.01.LZZZZZZZ.jpg
0671882651,The Cactus Garden,Robert Ward,1995,Pocket Books,http://images.amazon.com/images/P/0671882651.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671882651.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671882651.01.LZZZZZZZ.jpg
3456819684,Das kann ich allein. SelbstÃ?Â¤ndigkeit im Alter: Chancen und Grenzen.,Hans-Werner Wahl,1991,"Huber, Bern",http://images.amazon.com/images/P/3456819684.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3456819684.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3456819684.01.LZZZZZZZ.jpg
8433908804,El Mundo Mas O Menos,Jean Rouaud,1999,Anagrama,http://images.amazon.com/images/P/8433908804.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8433908804.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8433908804.01.LZZZZZZZ.jpg
0915099209,New Health Tips Encyclopedia,Frank Cawood and Associates,1993,Natl Book Network,http://images.amazon.com/images/P/0915099209.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0915099209.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0915099209.01.LZZZZZZZ.jpg
1581690606,Cats in the Parsonage,Clair Shaffer Jr.,2001,Evergreen Press (AL),http://images.amazon.com/images/P/1581690606.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1581690606.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1581690606.01.LZZZZZZZ.jpg
0373245297,Playing by the Rules  (Readers' Ring),Beverly Bird,2003,Silhouette,http://images.amazon.com/images/P/0373245297.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373245297.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373245297.01.LZZZZZZZ.jpg
0821771043,Under the Kissing Bough (Zebra Regency Romance),Shannon Donnelly,2001,Kensington Publishing Corporation,http://images.amazon.com/images/P/0821771043.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821771043.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821771043.01.LZZZZZZZ.jpg
0821745778,Tempted (A Zebra Heartfire Historical Romance),Elaine Kane,1994,Kensington Pub Corp (Mm),http://images.amazon.com/images/P/0821745778.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821745778.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821745778.01.LZZZZZZZ.jpg
1562452134,The Perfect Brew: A Presentation of Coffees and Teas,Debbie Hansen,1995,Great Quotations,http://images.amazon.com/images/P/1562452134.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1562452134.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1562452134.01.LZZZZZZZ.jpg
0449127656,More Good Old Stuff,John D. MacDonald,1985,Fawcett Books,http://images.amazon.com/images/P/0449127656.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449127656.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449127656.01.LZZZZZZZ.jpg
0192823817,His Last Bow: Some Reminiscences of Sherlock Holmes (World's Classics),Sir Arthur Conan Doyle,1994,Oxford University Press,http://images.amazon.com/images/P/0192823817.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192823817.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0192823817.01.LZZZZZZZ.jpg
0156372118,The Groves of Academe,Mary McCarthy,1992,Harcourt,http://images.amazon.com/images/P/0156372118.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156372118.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156372118.01.LZZZZZZZ.jpg
0352332573,Circo Erotica (Black Lace Series),Mercedes Kelly,1998,Black Lace,http://images.amazon.com/images/P/0352332573.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0352332573.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0352332573.01.LZZZZZZZ.jpg
342320317X,Mamis ganzer Stolz. Oder Es ist nur zu deinem Besten.,Marjorie Riddell,2000,Dtv,http://images.amazon.com/images/P/342320317X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/342320317X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/342320317X.01.LZZZZZZZ.jpg
0373240716,"Holly And Mistletoe (Hometown Heartbreakers/Christmas Arch Treatment) (Harlequin Special Edition, No 1071)",Susan Mallery,1996,Silhouette,http://images.amazon.com/images/P/0373240716.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373240716.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373240716.01.LZZZZZZZ.jpg
0864423330,Lonely Planet San Francisco City Guide (Lonely Planet San Francisco),Tony Wheeler,1996,Lonely Planet,http://images.amazon.com/images/P/0864423330.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0864423330.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0864423330.01.LZZZZZZZ.jpg
0440117569,A Dangerous Attraction (Candlelight Ecstasy Supreme),Emily Elliott,1984,Dell Publishing Company,http://images.amazon.com/images/P/0440117569.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440117569.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440117569.01.LZZZZZZZ.jpg
0896860744,Marathon Running (Funseekers Series),Jerolyn Ann Nentl,1980,Silver Burdett Pr,http://images.amazon.com/images/P/0896860744.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0896860744.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0896860744.01.LZZZZZZZ.jpg
0373029438,To Tame A Tycoon,Emma Goldrick,1988,Harlequin,http://images.amazon.com/images/P/0373029438.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373029438.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373029438.01.LZZZZZZZ.jpg
0887621430,Mackerel Sky,Natalee Caple,2004,Thomas Allen &amp; Son,http://images.amazon.com/images/P/0887621430.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0887621430.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0887621430.01.LZZZZZZZ.jpg
0689864817,The Perfect Score,David Levithan,2004,Simon Spotlight Entertainment,http://images.amazon.com/images/P/0689864817.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689864817.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689864817.01.LZZZZZZZ.jpg
1558760695,"Napoleon in Egypt: Al Jabarti's Chronicle of the French Occupation, 1798",Al-Jabarth,1993,M. Wiener Pub.,http://images.amazon.com/images/P/1558760695.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558760695.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558760695.01.LZZZZZZZ.jpg
0064432386,Sarah's Room,Doris Orgel,1991,HarperCollins Publishers,http://images.amazon.com/images/P/0064432386.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064432386.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064432386.01.LZZZZZZZ.jpg
2070419444,Vers chez les blancs,Philippe Djian,2001,Gallimard,http://images.amazon.com/images/P/2070419444.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2070419444.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2070419444.01.LZZZZZZZ.jpg
